customer_id,email,signup_date,country,pricing_plan,acquisition_channel,status
usr_975c09de,usr_975c09de@example.com,2024-11-22,UK,Trial_Pro,Paid_Search,active
usr_35cd9b77,usr_35cd9b77@example.com,2024-11-15,IN,Trial_Pro,Direct,active
usr_c60e0e4e,usr_c60e0e4e@example.com,2024-11-15,IN,Trial_Basic,Referral,active
usr_633d0b66,usr_633d0b66@example.com,2024-10-20,FR,Trial_Pro,Email,active
usr_6db82272,usr_6db82272@example.com,2024-10-28,FR,Trial_Basic,Paid_Search,cancelled
usr_4fc1486d,usr_4fc1486d@example.com,2024-01-31,DE,Trial_Pro,Organic,active
usr_8bdf10c8,usr_8bdf10c8@example.com,2024-05-27,UK,Trial_Pro,Direct,cancelled
usr_8276c532,usr_8276c532@example.com,2024-03-08,US,Trial_Pro,Organic,cancelled
usr_64f1fde5,usr_64f1fde5@example.com,2024-03-22,FR,Trial_Pro,Paid_Search,active
usr_67cafc3d,usr_67cafc3d@example.com,2024-10-11,US,Trial_Pro,Email,cancelled
usr_399f422b,usr_399f422b@example.com,2024-08-28,ES,Trial_Basic,Paid_Search,cancelled
usr_66b0b45c,usr_66b0b45c@example.com,2024-06-28,IN,Trial_Basic,Social,cancelled
usr_1fe8086e,usr_1fe8086e@example.com,2024-12-12,ES,Trial_Basic,Social,active
usr_1508a45c,usr_1508a45c@example.com,2024-01-30,US,Trial_Pro,Paid_Search,active
usr_37b8ece9,usr_37b8ece9@example.com,2024-03-06,US,Trial_Basic,Organic,active
usr_f96304d3,usr_f96304d3@example.com,2024-08-16,FR,Trial_Pro,Organic,active
usr_8bade398,usr_8bade398@example.com,2024-08-31,IN,Trial_Basic,Email,cancelled
usr_aa6011ed,usr_aa6011ed@example.com,2024-11-30,FR,Trial_Pro,Paid_Search,active
usr_ba8fa0f8,usr_ba8fa0f8@example.com,2024-04-05,UK,Trial_Pro,Email,cancelled
usr_13f6149f,usr_13f6149f@example.com,2024-10-08,UK,Trial_Pro,Email,active
usr_3dd235c1,usr_3dd235c1@example.com,2024-06-16,DE,Trial_Pro,Direct,cancelled
usr_dec2d5d0,usr_dec2d5d0@example.com,2024-04-01,DE,Trial_Pro,Direct,active
usr_78d2d690,usr_78d2d690@example.com,2024-06-19,IN,Trial_Basic,Organic,cancelled
usr_aa360e0f,usr_aa360e0f@example.com,2024-04-02,ES,Trial_Basic,Direct,cancelled
usr_4a370e8d,usr_4a370e8d@example.com,2024-05-24,FR,Free,Paid_Search,active
usr_55cd3995,usr_55cd3995@example.com,2024-11-16,UK,Trial_Basic,Social,cancelled
usr_562e90a5,usr_562e90a5@example.com,2024-11-17,ES,Trial_Basic,Direct,cancelled
usr_dc2bd7a0,usr_dc2bd7a0@example.com,2024-01-31,ES,Trial_Pro,Organic,cancelled
usr_605fa8eb,usr_605fa8eb@example.com,2024-04-29,IN,Trial_Pro,Email,active
usr_e1889b02,usr_e1889b02@example.com,2024-12-25,US,Trial_Pro,Paid_Search,active
usr_10e5ed7b,usr_10e5ed7b@example.com,2024-10-16,FR,Free,Paid_Search,cancelled
usr_c794af0d,usr_c794af0d@example.com,2024-05-19,UK,Trial_Pro,Organic,cancelled
usr_7bfab637,usr_7bfab637@example.com,2024-09-24,UK,Trial_Pro,Direct,cancelled
usr_242c1b9f,usr_242c1b9f@example.com,2024-08-15,ES,Trial_Basic,Organic,cancelled
usr_1eccea93,usr_1eccea93@example.com,2024-09-22,FR,Trial_Basic,Email,active
usr_a4dfd837,usr_a4dfd837@example.com,2024-04-21,DE,Trial_Pro,Social,cancelled
usr_856cacd8,usr_856cacd8@example.com,2024-10-12,UK,Trial_Pro,Direct,cancelled
usr_a2e0b7bf,usr_a2e0b7bf@example.com,2024-03-25,FR,Trial_Basic,Paid_Search,active
usr_27aafbb5,usr_27aafbb5@example.com,2024-08-25,US,Trial_Basic,Referral,cancelled
usr_eb7196ee,usr_eb7196ee@example.com,2024-07-28,DE,Trial_Basic,Social,cancelled
usr_79dd938f,usr_79dd938f@example.com,2024-12-01,ES,Trial_Basic,Email,active
usr_e8a1ce52,usr_e8a1ce52@example.com,2024-01-20,US,Trial_Basic,Referral,active
usr_2684a460,usr_2684a460@example.com,2024-06-25,ES,Free,Referral,active
usr_48a731f5,usr_48a731f5@example.com,2024-02-02,IN,Free,Organic,cancelled
usr_e6d517cc,usr_e6d517cc@example.com,2024-12-24,US,Trial_Pro,Direct,cancelled
usr_a07e4345,usr_a07e4345@example.com,2024-01-12,ES,Trial_Basic,Email,active
usr_084af8cd,usr_084af8cd@example.com,2024-08-08,FR,Trial_Pro,Referral,cancelled
usr_fe6e2f5c,usr_fe6e2f5c@example.com,2024-04-29,US,Trial_Basic,Referral,active
usr_93b02ace,usr_93b02ace@example.com,2024-08-31,FR,Trial_Pro,Organic,active
usr_e2347fd0,usr_e2347fd0@example.com,2024-10-26,DE,Trial_Basic,Email,active
usr_decc5f80,usr_decc5f80@example.com,2024-10-04,IN,Free,Paid_Search,active
usr_5b4664b8,usr_5b4664b8@example.com,2024-07-27,US,Trial_Basic,Email,active
usr_1fd4eba5,usr_1fd4eba5@example.com,2024-05-17,FR,Trial_Pro,Organic,cancelled
usr_ed829a42,usr_ed829a42@example.com,2024-03-29,US,Trial_Pro,Organic,cancelled
usr_e8e31471,usr_e8e31471@example.com,2024-03-10,DE,Free,Organic,cancelled
usr_69ed5b2a,usr_69ed5b2a@example.com,2024-11-01,IN,Free,Organic,active
usr_d9544aee,usr_d9544aee@example.com,2024-09-30,ES,Trial_Pro,Social,cancelled
usr_afae5d8e,usr_afae5d8e@example.com,2024-04-17,DE,Trial_Basic,Organic,active
usr_c5356454,usr_c5356454@example.com,2024-10-29,DE,Free,Social,cancelled
usr_6a1b8318,usr_6a1b8318@example.com,2024-07-22,DE,Trial_Pro,Referral,active
usr_06e0b2cc,usr_06e0b2cc@example.com,2024-07-15,IN,Trial_Pro,Organic,cancelled
usr_405dc4c0,usr_405dc4c0@example.com,2024-02-22,US,Free,Referral,active
usr_6bce9d41,usr_6bce9d41@example.com,2024-04-18,DE,Trial_Basic,Social,cancelled
usr_f46ec554,usr_f46ec554@example.com,2024-07-27,US,Free,Organic,cancelled
usr_5fd32ed5,usr_5fd32ed5@example.com,2024-11-05,UK,Trial_Pro,Social,active
usr_c1e044fe,usr_c1e044fe@example.com,2024-10-01,UK,Trial_Pro,Email,active
usr_6dba983d,usr_6dba983d@example.com,2024-04-06,IN,Trial_Basic,Paid_Search,active
usr_8396d0bd,usr_8396d0bd@example.com,2024-01-24,IN,Trial_Basic,Direct,active
usr_45b088ae,usr_45b088ae@example.com,2024-08-31,US,Free,Direct,cancelled
usr_dfc84aa9,usr_dfc84aa9@example.com,2024-11-23,FR,Trial_Pro,Social,active
usr_76b4d3d7,usr_76b4d3d7@example.com,2024-02-11,UK,Free,Email,cancelled
usr_16b2fef7,usr_16b2fef7@example.com,2024-07-30,ES,Trial_Pro,Social,active
usr_617616d4,usr_617616d4@example.com,2024-10-05,FR,Trial_Pro,Social,active
usr_58520497,usr_58520497@example.com,2024-11-12,IN,Trial_Pro,Direct,active
usr_46e92bfe,usr_46e92bfe@example.com,2024-01-20,US,Trial_Pro,Direct,active
usr_36005c94,usr_36005c94@example.com,2024-12-14,FR,Trial_Basic,Social,cancelled
usr_1d879c99,usr_1d879c99@example.com,2024-02-27,UK,Trial_Basic,Social,cancelled
usr_68db41fc,usr_68db41fc@example.com,2024-01-28,FR,Trial_Basic,Email,active
usr_786dc44e,usr_786dc44e@example.com,2024-08-31,FR,Trial_Pro,Organic,cancelled
usr_a5f0a6f2,usr_a5f0a6f2@example.com,2024-10-20,US,Trial_Pro,Email,cancelled
usr_734d17e5,usr_734d17e5@example.com,2024-01-29,DE,Trial_Basic,Paid_Search,active
usr_2eb50d7a,usr_2eb50d7a@example.com,2024-04-13,IN,Trial_Basic,Direct,cancelled
usr_b04af1a4,usr_b04af1a4@example.com,2024-01-28,UK,Trial_Pro,Paid_Search,active
usr_e9910012,usr_e9910012@example.com,2024-05-18,ES,Free,Social,active
usr_c7469ef3,usr_c7469ef3@example.com,2024-04-20,DE,Free,Email,cancelled
usr_7e2d112c,usr_7e2d112c@example.com,2024-08-14,IN,Trial_Basic,Direct,active
usr_c61ee550,usr_c61ee550@example.com,2024-05-21,DE,Trial_Basic,Direct,active
usr_bbef9385,usr_bbef9385@example.com,2024-04-03,UK,Free,Organic,active
usr_c9c9b9be,usr_c9c9b9be@example.com,2024-02-25,UK,Trial_Basic,Direct,active
usr_f310f553,usr_f310f553@example.com,2024-01-29,US,Free,Email,active
usr_9a9cc19c,usr_9a9cc19c@example.com,2024-01-25,DE,Free,Paid_Search,cancelled
usr_f9e69767,usr_f9e69767@example.com,2024-05-23,UK,Free,Email,active
usr_1d9741e4,usr_1d9741e4@example.com,2024-12-23,IN,Trial_Basic,Email,active
usr_7a47d80d,usr_7a47d80d@example.com,2024-07-20,DE,Trial_Basic,Paid_Search,active
usr_38a6766f,usr_38a6766f@example.com,2024-02-14,UK,Trial_Basic,Email,active
usr_e848aa8e,usr_e848aa8e@example.com,2024-04-23,UK,Trial_Basic,Referral,active
usr_c8b536d6,usr_c8b536d6@example.com,2024-10-04,IN,Trial_Pro,Referral,active
usr_dfc7bdb8,usr_dfc7bdb8@example.com,2024-02-01,UK,Trial_Pro,Social,active
usr_7ba6d414,usr_7ba6d414@example.com,2024-05-30,DE,Trial_Basic,Organic,active
usr_92ec821e,usr_92ec821e@example.com,2024-07-11,IN,Trial_Pro,Email,cancelled
usr_44cfd032,usr_44cfd032@example.com,2024-06-09,UK,Free,Social,active
usr_e0f864a0,usr_e0f864a0@example.com,2024-04-26,ES,Trial_Pro,Referral,active
usr_3fbdbb7a,usr_3fbdbb7a@example.com,2024-02-26,DE,Trial_Pro,Organic,cancelled
usr_3e944737,usr_3e944737@example.com,2024-08-10,UK,Trial_Basic,Social,active
usr_1be9ac16,usr_1be9ac16@example.com,2024-11-12,US,Trial_Basic,Referral,cancelled
usr_fc269e49,usr_fc269e49@example.com,2024-05-09,DE,Trial_Pro,Direct,cancelled
usr_5ca26d97,usr_5ca26d97@example.com,2024-03-13,UK,Free,Social,cancelled
usr_5d500354,usr_5d500354@example.com,2024-08-23,UK,Trial_Basic,Organic,active
usr_79711f6f,usr_79711f6f@example.com,2024-04-24,FR,Free,Organic,cancelled
usr_f1818b8d,usr_f1818b8d@example.com,2024-09-10,IN,Trial_Pro,Direct,active
usr_f6773074,usr_f6773074@example.com,2024-10-16,IN,Free,Email,cancelled
usr_efb439a5,usr_efb439a5@example.com,2024-11-29,DE,Trial_Pro,Direct,active
usr_ea84cb47,usr_ea84cb47@example.com,2024-02-17,US,Trial_Basic,Organic,cancelled
usr_bd3f52b4,usr_bd3f52b4@example.com,2024-11-24,FR,Trial_Pro,Email,active
usr_6df74a2b,usr_6df74a2b@example.com,2024-12-03,DE,Trial_Pro,Paid_Search,active
usr_e4f32c2d,usr_e4f32c2d@example.com,2024-08-22,IN,Trial_Basic,Paid_Search,active
usr_b53d120a,usr_b53d120a@example.com,2024-06-13,ES,Trial_Basic,Organic,active
usr_6e7907a8,usr_6e7907a8@example.com,2024-02-17,UK,Trial_Basic,Social,cancelled
usr_ca829840,usr_ca829840@example.com,2024-03-01,UK,Free,Social,active
usr_1606d803,usr_1606d803@example.com,2024-09-28,IN,Trial_Pro,Organic,cancelled
usr_a314bc91,usr_a314bc91@example.com,2024-07-01,US,Trial_Basic,Direct,cancelled
usr_a1e59977,usr_a1e59977@example.com,2024-02-18,ES,Trial_Pro,Paid_Search,active
usr_840f20bd,usr_840f20bd@example.com,2024-07-08,FR,Trial_Pro,Paid_Search,cancelled
usr_3d517c7e,usr_3d517c7e@example.com,2024-03-07,DE,Trial_Pro,Social,active
usr_6709121b,usr_6709121b@example.com,2024-09-17,FR,Trial_Pro,Referral,cancelled
usr_40b688f6,usr_40b688f6@example.com,2024-07-06,IN,Free,Direct,cancelled
usr_53d04f47,usr_53d04f47@example.com,2024-02-19,UK,Free,Direct,cancelled
usr_3b3e610b,usr_3b3e610b@example.com,2024-02-07,IN,Trial_Pro,Direct,cancelled
usr_2adc08f5,usr_2adc08f5@example.com,2024-08-27,US,Trial_Basic,Organic,cancelled
usr_d3ac8cec,usr_d3ac8cec@example.com,2024-01-21,IN,Trial_Basic,Referral,active
usr_d998cf88,usr_d998cf88@example.com,2024-05-21,DE,Trial_Pro,Social,active
usr_340c253c,usr_340c253c@example.com,2024-07-11,IN,Trial_Pro,Email,cancelled
usr_5fcc0d75,usr_5fcc0d75@example.com,2024-10-14,FR,Trial_Pro,Social,active
usr_409efd0d,usr_409efd0d@example.com,2024-03-11,DE,Free,Social,active
usr_814ddf19,usr_814ddf19@example.com,2024-03-12,ES,Trial_Pro,Organic,active
usr_6dbcd0d5,usr_6dbcd0d5@example.com,2024-12-30,UK,Trial_Basic,Organic,active
usr_a8a4cd7d,usr_a8a4cd7d@example.com,2024-02-24,FR,Trial_Pro,Social,cancelled
usr_5eda5c3b,usr_5eda5c3b@example.com,2024-05-22,ES,Trial_Pro,Direct,active
usr_eaf5e186,usr_eaf5e186@example.com,2024-12-20,ES,Trial_Basic,Social,cancelled
usr_91d17905,usr_91d17905@example.com,2024-03-30,IN,Trial_Basic,Social,active
usr_17dd6823,usr_17dd6823@example.com,2024-10-07,US,Trial_Pro,Referral,cancelled
usr_1e668af7,usr_1e668af7@example.com,2024-07-24,ES,Free,Social,cancelled
usr_c35f3fc8,usr_c35f3fc8@example.com,2024-12-06,ES,Trial_Pro,Email,cancelled
usr_08f58aff,usr_08f58aff@example.com,2024-09-03,IN,Trial_Basic,Paid_Search,active
usr_d13a7c97,usr_d13a7c97@example.com,2024-08-26,DE,Free,Direct,active
usr_ad2367a6,usr_ad2367a6@example.com,2024-09-01,FR,Trial_Pro,Organic,cancelled
usr_298afa28,usr_298afa28@example.com,2024-12-16,DE,Trial_Basic,Referral,active
usr_558b0796,usr_558b0796@example.com,2024-02-21,ES,Trial_Basic,Organic,cancelled
usr_32a1482e,usr_32a1482e@example.com,2024-04-23,ES,Trial_Basic,Referral,active
usr_c9d1e2ec,usr_c9d1e2ec@example.com,2024-01-15,IN,Trial_Pro,Social,cancelled
usr_a38d9f3f,usr_a38d9f3f@example.com,2024-12-10,DE,Free,Social,cancelled
usr_b63d2bac,usr_b63d2bac@example.com,2024-11-29,US,Trial_Basic,Email,cancelled
usr_00a50b15,usr_00a50b15@example.com,2024-11-21,US,Trial_Pro,Referral,cancelled
usr_37a07441,usr_37a07441@example.com,2024-08-30,IN,Trial_Basic,Referral,cancelled
usr_5e0e9bac,usr_5e0e9bac@example.com,2024-09-01,IN,Trial_Basic,Referral,cancelled
usr_355ebf9f,usr_355ebf9f@example.com,2024-07-21,IN,Trial_Basic,Paid_Search,cancelled
usr_716fd441,usr_716fd441@example.com,2024-11-22,FR,Free,Referral,cancelled
usr_ddc06322,usr_ddc06322@example.com,2024-06-02,US,Trial_Pro,Social,cancelled
usr_eae52eac,usr_eae52eac@example.com,2024-11-11,FR,Trial_Pro,Paid_Search,active
usr_17b8fc3c,usr_17b8fc3c@example.com,2024-11-22,FR,Free,Paid_Search,cancelled
usr_d35d9fae,usr_d35d9fae@example.com,2024-10-09,IN,Trial_Basic,Organic,cancelled
usr_ace16f9f,usr_ace16f9f@example.com,2024-05-19,DE,Trial_Basic,Email,cancelled
usr_4c4a7421,usr_4c4a7421@example.com,2024-05-15,ES,Trial_Pro,Paid_Search,active
usr_0976066f,usr_0976066f@example.com,2024-12-19,IN,Free,Referral,active
usr_022aa420,usr_022aa420@example.com,2024-10-10,ES,Free,Social,cancelled
usr_cb67cb1d,usr_cb67cb1d@example.com,2024-08-16,IN,Trial_Pro,Organic,cancelled
usr_d6842be1,usr_d6842be1@example.com,2024-02-14,UK,Trial_Basic,Social,cancelled
usr_0e96df24,usr_0e96df24@example.com,2024-08-12,US,Trial_Pro,Social,cancelled
usr_ebbdc33e,usr_ebbdc33e@example.com,2024-03-13,IN,Trial_Basic,Paid_Search,cancelled
usr_c6b38110,usr_c6b38110@example.com,2024-10-05,FR,Trial_Pro,Paid_Search,active
usr_99ad8990,usr_99ad8990@example.com,2024-10-09,ES,Free,Paid_Search,cancelled
usr_2a95c7a3,usr_2a95c7a3@example.com,2024-03-29,ES,Trial_Basic,Paid_Search,cancelled
usr_a1bac616,usr_a1bac616@example.com,2024-09-29,UK,Trial_Pro,Paid_Search,active
usr_99acd6c5,usr_99acd6c5@example.com,2024-07-29,DE,Trial_Pro,Direct,active
usr_044dae5d,usr_044dae5d@example.com,2024-03-13,ES,Trial_Pro,Social,active
usr_7f0011ff,usr_7f0011ff@example.com,2024-11-30,DE,Free,Social,cancelled
usr_0d913e65,usr_0d913e65@example.com,2024-12-14,UK,Trial_Pro,Referral,active
usr_9cf044cb,usr_9cf044cb@example.com,2024-10-14,FR,Trial_Pro,Social,active
usr_4edc011d,usr_4edc011d@example.com,2024-07-19,ES,Trial_Basic,Direct,active
usr_14cc003f,usr_14cc003f@example.com,2024-04-06,FR,Trial_Pro,Email,cancelled
usr_f732cc62,usr_f732cc62@example.com,2024-11-03,ES,Trial_Pro,Direct,active
usr_2dd7377f,usr_2dd7377f@example.com,2024-04-25,IN,Trial_Basic,Paid_Search,active
usr_58ffd385,usr_58ffd385@example.com,2024-03-24,ES,Trial_Basic,Social,active
usr_998e33d4,usr_998e33d4@example.com,2024-06-27,UK,Trial_Basic,Paid_Search,active
usr_8d1db40b,usr_8d1db40b@example.com,2024-08-29,DE,Trial_Pro,Direct,cancelled
usr_bf4d8743,usr_bf4d8743@example.com,2024-10-07,IN,Trial_Pro,Referral,cancelled
usr_c6eca1ee,usr_c6eca1ee@example.com,2024-12-14,IN,Trial_Basic,Social,cancelled
usr_18aee9fb,usr_18aee9fb@example.com,2024-09-11,UK,Free,Organic,active
usr_7a2db197,usr_7a2db197@example.com,2024-12-19,DE,Trial_Pro,Referral,active
usr_f97aee0e,usr_f97aee0e@example.com,2024-12-04,ES,Trial_Basic,Social,active
usr_6b6743b2,usr_6b6743b2@example.com,2024-11-24,FR,Trial_Basic,Paid_Search,cancelled
usr_501b2dd9,usr_501b2dd9@example.com,2024-12-04,FR,Trial_Basic,Social,active
usr_57de58e3,usr_57de58e3@example.com,2024-01-17,UK,Trial_Pro,Paid_Search,cancelled
usr_dea93a3b,usr_dea93a3b@example.com,2024-06-29,ES,Trial_Pro,Direct,active
usr_32febe48,usr_32febe48@example.com,2024-12-08,FR,Trial_Basic,Email,active
usr_3a577191,usr_3a577191@example.com,2024-12-11,US,Trial_Basic,Direct,cancelled
usr_4dd5ea17,usr_4dd5ea17@example.com,2024-04-13,IN,Trial_Pro,Organic,active
usr_4f175c69,usr_4f175c69@example.com,2024-11-16,FR,Trial_Basic,Social,cancelled
usr_6e6ed881,usr_6e6ed881@example.com,2024-05-30,FR,Trial_Pro,Social,cancelled
usr_72e82c2f,usr_72e82c2f@example.com,2024-03-01,ES,Free,Social,cancelled
usr_2ecab57f,usr_2ecab57f@example.com,2024-09-09,FR,Free,Paid_Search,active
usr_754e0472,usr_754e0472@example.com,2024-02-02,IN,Trial_Pro,Organic,active
usr_94ae77cc,usr_94ae77cc@example.com,2024-10-16,US,Trial_Pro,Social,active
usr_d3c44628,usr_d3c44628@example.com,2024-10-07,US,Free,Social,active
usr_023395a3,usr_023395a3@example.com,2024-09-11,UK,Trial_Pro,Social,active
usr_ee23f0ff,usr_ee23f0ff@example.com,2024-05-30,IN,Trial_Basic,Referral,active
usr_5ece7b52,usr_5ece7b52@example.com,2024-11-02,US,Trial_Basic,Social,cancelled
usr_1f9e6c15,usr_1f9e6c15@example.com,2024-11-09,IN,Trial_Pro,Email,cancelled
usr_83d0e34a,usr_83d0e34a@example.com,2024-12-02,IN,Trial_Pro,Direct,cancelled
usr_d7fa27db,usr_d7fa27db@example.com,2024-12-23,ES,Trial_Basic,Direct,active
usr_bc72c474,usr_bc72c474@example.com,2024-07-31,US,Free,Referral,cancelled
usr_e52800e5,usr_e52800e5@example.com,2024-12-21,FR,Trial_Pro,Organic,active
usr_41388b04,usr_41388b04@example.com,2024-04-24,FR,Trial_Pro,Social,cancelled
usr_47251fd5,usr_47251fd5@example.com,2024-10-24,IN,Trial_Pro,Email,cancelled
usr_960b9df9,usr_960b9df9@example.com,2024-01-15,US,Trial_Pro,Direct,active
usr_d5d24beb,usr_d5d24beb@example.com,2024-02-29,FR,Trial_Basic,Email,cancelled
usr_7a72f5fa,usr_7a72f5fa@example.com,2024-07-09,UK,Trial_Pro,Referral,active
usr_daf376a5,usr_daf376a5@example.com,2024-06-06,UK,Trial_Basic,Organic,cancelled
usr_245e2ef2,usr_245e2ef2@example.com,2024-01-07,UK,Free,Paid_Search,cancelled
usr_53474288,usr_53474288@example.com,2024-11-27,IN,Trial_Basic,Organic,active
usr_c5434158,usr_c5434158@example.com,2024-11-29,ES,Trial_Basic,Organic,cancelled
usr_d14897a3,usr_d14897a3@example.com,2024-03-29,US,Trial_Basic,Paid_Search,active
usr_341363e9,usr_341363e9@example.com,2024-05-12,IN,Trial_Basic,Referral,cancelled
usr_76d6a930,usr_76d6a930@example.com,2024-01-21,IN,Trial_Basic,Email,cancelled
usr_b9f6b256,usr_b9f6b256@example.com,2024-01-13,US,Trial_Basic,Referral,cancelled
usr_2a4115d2,usr_2a4115d2@example.com,2024-02-28,FR,Trial_Pro,Paid_Search,active
usr_c0113954,usr_c0113954@example.com,2024-02-12,DE,Trial_Basic,Email,active
usr_013c57f8,usr_013c57f8@example.com,2024-12-28,FR,Free,Referral,cancelled
usr_9e5a69cd,usr_9e5a69cd@example.com,2024-09-20,US,Trial_Basic,Organic,active
usr_8fc879ff,usr_8fc879ff@example.com,2024-10-25,UK,Trial_Pro,Referral,active
usr_9bb599c5,usr_9bb599c5@example.com,2024-11-13,DE,Trial_Basic,Email,cancelled
usr_f30d202b,usr_f30d202b@example.com,2024-03-20,US,Trial_Basic,Paid_Search,active
usr_a0d2625f,usr_a0d2625f@example.com,2024-03-12,UK,Trial_Basic,Social,active
usr_8d618abb,usr_8d618abb@example.com,2024-10-29,ES,Trial_Basic,Social,active
usr_d8e695c3,usr_d8e695c3@example.com,2024-11-26,FR,Free,Organic,cancelled
usr_c1ca166f,usr_c1ca166f@example.com,2024-03-03,US,Trial_Basic,Paid_Search,active
usr_7ef161e4,usr_7ef161e4@example.com,2024-12-31,DE,Trial_Basic,Organic,active
usr_1becb971,usr_1becb971@example.com,2024-08-14,DE,Trial_Basic,Email,cancelled
usr_9e0eb750,usr_9e0eb750@example.com,2024-01-04,IN,Free,Paid_Search,active
usr_f8eb4d50,usr_f8eb4d50@example.com,2024-03-28,ES,Trial_Pro,Paid_Search,cancelled
usr_aa156ac1,usr_aa156ac1@example.com,2024-10-09,US,Free,Referral,cancelled
usr_d25b108a,usr_d25b108a@example.com,2024-10-29,FR,Trial_Pro,Paid_Search,cancelled
usr_99e74a0c,usr_99e74a0c@example.com,2024-03-18,US,Trial_Pro,Organic,cancelled
usr_55bb78ed,usr_55bb78ed@example.com,2024-07-28,IN,Trial_Pro,Paid_Search,cancelled
usr_7e252513,usr_7e252513@example.com,2024-03-26,FR,Trial_Basic,Referral,active
usr_05a1f39d,usr_05a1f39d@example.com,2024-09-05,IN,Trial_Pro,Direct,cancelled
usr_ed14e1cd,usr_ed14e1cd@example.com,2024-10-04,FR,Trial_Basic,Paid_Search,cancelled
usr_e755299e,usr_e755299e@example.com,2024-06-28,US,Trial_Basic,Paid_Search,cancelled
usr_725fc338,usr_725fc338@example.com,2024-10-18,UK,Trial_Pro,Referral,cancelled
usr_79cae6c2,usr_79cae6c2@example.com,2024-01-15,UK,Trial_Pro,Paid_Search,active
usr_17318cef,usr_17318cef@example.com,2024-06-19,ES,Trial_Pro,Social,cancelled
usr_845d535c,usr_845d535c@example.com,2024-01-20,FR,Trial_Pro,Social,active
usr_efc5fd59,usr_efc5fd59@example.com,2024-06-09,US,Trial_Basic,Referral,cancelled
usr_53768f00,usr_53768f00@example.com,2024-01-15,IN,Free,Social,active
usr_2576acc2,usr_2576acc2@example.com,2024-08-11,UK,Trial_Pro,Social,cancelled
usr_e071a862,usr_e071a862@example.com,2024-12-22,DE,Trial_Pro,Social,cancelled
usr_0157628e,usr_0157628e@example.com,2024-05-22,UK,Trial_Pro,Paid_Search,active
usr_c6d14e26,usr_c6d14e26@example.com,2024-06-13,DE,Trial_Basic,Direct,active
usr_63dc01fd,usr_63dc01fd@example.com,2024-11-25,FR,Trial_Basic,Referral,active
usr_1dec91bf,usr_1dec91bf@example.com,2024-02-20,FR,Trial_Pro,Organic,cancelled
usr_d0ca7167,usr_d0ca7167@example.com,2024-01-21,FR,Trial_Basic,Social,active
usr_71f11386,usr_71f11386@example.com,2024-07-07,ES,Trial_Pro,Paid_Search,active
usr_740971e8,usr_740971e8@example.com,2024-05-19,DE,Trial_Basic,Organic,cancelled
usr_0edae2bf,usr_0edae2bf@example.com,2024-02-01,UK,Free,Social,active
usr_f8e1e863,usr_f8e1e863@example.com,2024-04-05,IN,Trial_Pro,Organic,active
usr_0538ac6b,usr_0538ac6b@example.com,2024-03-10,IN,Trial_Basic,Paid_Search,cancelled
usr_3c693501,usr_3c693501@example.com,2024-03-09,US,Trial_Basic,Referral,active
usr_fb1d7448,usr_fb1d7448@example.com,2024-06-12,DE,Trial_Pro,Organic,cancelled
usr_ef0d437c,usr_ef0d437c@example.com,2024-05-15,IN,Trial_Basic,Referral,cancelled
usr_3b71e1ca,usr_3b71e1ca@example.com,2024-09-07,US,Trial_Basic,Paid_Search,cancelled
usr_f372c663,usr_f372c663@example.com,2024-08-02,US,Trial_Pro,Email,cancelled
usr_e5cea916,usr_e5cea916@example.com,2024-12-13,FR,Free,Referral,active
usr_12572b37,usr_12572b37@example.com,2024-09-30,FR,Trial_Pro,Social,active
usr_0c064da1,usr_0c064da1@example.com,2024-01-09,DE,Trial_Basic,Email,cancelled
usr_3b34db87,usr_3b34db87@example.com,2024-01-10,US,Free,Direct,active
usr_508e6779,usr_508e6779@example.com,2024-12-04,DE,Trial_Basic,Social,cancelled
usr_29fc864c,usr_29fc864c@example.com,2024-04-18,US,Trial_Basic,Email,cancelled
usr_70f29530,usr_70f29530@example.com,2024-12-09,DE,Trial_Pro,Paid_Search,cancelled
usr_b4768730,usr_b4768730@example.com,2024-12-22,UK,Trial_Basic,Email,cancelled
usr_8c7a5ca1,usr_8c7a5ca1@example.com,2024-06-22,FR,Trial_Basic,Email,active
usr_2760a6d0,usr_2760a6d0@example.com,2024-01-26,ES,Trial_Pro,Paid_Search,active
usr_94c70181,usr_94c70181@example.com,2024-04-19,IN,Free,Direct,cancelled
usr_2b0c3336,usr_2b0c3336@example.com,2024-04-08,DE,Trial_Basic,Direct,active
usr_fa517a36,usr_fa517a36@example.com,2024-06-02,IN,Trial_Basic,Direct,active
usr_1836443f,usr_1836443f@example.com,2024-12-19,DE,Trial_Basic,Organic,cancelled
usr_2e6c6e14,usr_2e6c6e14@example.com,2024-05-02,FR,Trial_Basic,Referral,cancelled
usr_f9ddd463,usr_f9ddd463@example.com,2024-10-30,DE,Free,Referral,active
usr_7880278a,usr_7880278a@example.com,2024-06-05,US,Trial_Basic,Referral,cancelled
usr_c12851cf,usr_c12851cf@example.com,2024-01-18,IN,Trial_Basic,Referral,active
usr_25f3212a,usr_25f3212a@example.com,2024-06-03,FR,Trial_Pro,Referral,active
usr_06be9923,usr_06be9923@example.com,2024-09-04,FR,Trial_Pro,Organic,active
usr_7390c86d,usr_7390c86d@example.com,2024-10-21,US,Trial_Pro,Organic,cancelled
usr_f2b78c53,usr_f2b78c53@example.com,2024-01-23,IN,Free,Paid_Search,cancelled
